Detector;Extractor;Matcher;InputResolution;ProcessingResolution;DisplayFunction(ms);ObjectFound;AnalyzeSceneFrame(ms);AnalyzerProcess(ms);SceneKeypoints;ObjectKeypoints;GoodSceneKeypoints;GoodTrainKeypoints;Inliers;Outliers;InliersCalc(ms);DescriptorType;MatchingDescriptors(ms);PerspectiveTransform(ms);TrackerInitialize(ms);TrackerCorners;isInImage;isObjectInsideImage(ms);TrackingProcess(ms);Deviation;
FAST;SURF;BF;336x252;305x229;1257.82;false;925.012;1256.04;575;899;18;18;6;12;43.712;float;286.467;0;0;0;nill;0;0;10;
FAST;SURF;BF;336x252;305x229;1216.6;false;908.447;1215;575;899;18;18;6;12;50.588;float;255.21;0;0;0;nill;0;0;10;
FAST;SURF;BF;336x252;305x229;1244.81;false;912.028;1242.34;575;899;18;18;6;12;46.472;float;283.169;0;0;0;nill;0;0;10;
FAST;SURF;BF;336x252;305x229;1216.52;false;884.586;1214.77;575;899;18;18;6;12;42.696;float;286.829;0;0;0;nill;0;0;10;
FAST;SURF;BF;336x252;305x229;1236.79;false;898.206;1234.94;575;899;18;18;6;12;37.85;float;298.122;0;0;0;nill;0;0;10;
FAST;SURF;BF;336x252;305x229;1180.82;false;877.146;1179.05;575;899;18;18;6;12;47.47;float;253.944;0;0;0;nill;0;0;10;
FAST;SURF;BF;336x252;305x229;1189.01;false;886.876;1186.94;575;899;18;18;6;12;41.638;float;257.212;0;0;0;nill;0;0;10;
FAST;SURF;BF;336x252;305x229;1186.04;false;860.224;1184.29;575;899;18;18;6;12;47.797;float;275.299;0;0;0;nill;0;0;10;
FAST;SURF;BF;336x252;305x229;1236.34;false;941.076;1234.2;575;899;18;18;6;12;41.741;float;250.538;0;0;0;nill;0;0;10;
FAST;SURF;BF;336x252;305x229;1238.67;false;898.866;1236.97;575;899;18;18;6;12;42.098;float;295.197;0;0;0;nill;0;0;10;
FAST;SURF;BF;336x252;305x229;1262.77;false;903.992;1259.46;575;899;18;18;6;12;63.749;float;289.962;0;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;331.669;false;11.189;330.494;528;865;865;865;18;847;259.528;binary;59.102;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;337.442;false;9.763;336.324;528;865;865;865;18;847;261.465;binary;64.315;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;310.873;false;10.575;309.645;528;865;865;865;18;847;243.37;binary;54.79;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;316.427;false;12.711;314.539;528;865;865;865;18;847;244.593;binary;56.181;0.05;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;314.77;false;7.931;313.401;528;865;865;865;18;847;241.011;binary;63.311;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;323.291;false;8.02;319.232;528;865;865;865;18;847;252.152;binary;58.228;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;326.061;false;12.961;324.005;528;865;865;865;18;847;252.798;binary;57.113;0.035;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;321.793;false;12.769;320.49;528;865;865;865;18;847;249.532;binary;57.143;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;327.232;false;13.501;325.886;528;865;865;865;18;847;251.445;binary;60.166;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;346.599;false;10.006;343.488;528;865;865;865;18;847;258.671;binary;73.766;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;331.787;false;8.829;328.812;528;865;865;865;18;847;256.276;binary;63.05;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;332.988;false;10.426;329.219;528;865;865;865;18;847;259.231;binary;58.852;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;344.735;false;8.039;339.341;528;865;865;865;18;847;252.069;binary;78.429;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;315.636;false;7.917;314.334;528;865;865;865;18;847;244.674;binary;60.316;0.106;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;326.686;false;10.164;325.461;528;865;865;865;18;847;254.513;binary;59.453;0.083;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;330.769;false;13.398;329.431;528;865;865;865;18;847;254.028;binary;61.324;0.032;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;336.555;false;9.84;331.848;528;865;865;865;18;847;262.349;binary;58.977;0.036;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;313.415;false;8.666;312.329;528;865;865;865;18;847;245.145;binary;57.528;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;326.709;false;10.169;323.626;528;865;865;865;18;847;255.072;binary;57.351;0.032;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;325.529;false;13.373;324.194;528;865;865;865;18;847;254.031;binary;56.133;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;335.577;false;8.796;331.931;528;865;865;865;18;847;261.125;binary;61.465;0.032;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;331.389;false;13.146;329.959;528;865;865;865;18;847;255.659;binary;60.412;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;329.545;false;7.778;326.246;528;865;865;865;18;847;254.99;binary;62.465;0.033;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;317.096;false;7.752;315.662;528;865;865;865;18;847;246.608;binary;60.013;0.11;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;322.04;false;12.628;320.888;528;865;865;865;18;847;250.429;binary;57.024;0.034;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;325.954;false;7.78;324.672;528;865;865;865;18;847;253.601;binary;62.309;0.096;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;325.839;false;10.47;324.672;528;865;865;865;18;847;253.034;binary;59.88;0.049;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;320.867;false;13.224;319.72;528;865;865;865;18;847;248.717;binary;57.23;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;315.375;false;7.98;312.567;528;865;865;865;18;847;245.131;binary;58.461;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;321.913;false;7.938;320.78;528;865;865;865;18;847;251.287;binary;60.488;0.061;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;328.519;false;14.939;327.197;528;865;865;865;18;847;255.896;binary;55.439;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;327.028;false;10.928;323.861;528;865;865;865;18;847;251.71;binary;60.35;0.044;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;326.611;false;9.564;325.174;528;865;865;865;18;847;251.35;binary;60.326;0.266;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;321.46;false;10.007;320.285;528;865;865;865;18;847;250.08;binary;58.984;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;322.607;false;13.156;321.309;528;865;865;865;18;847;251.15;binary;56.122;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;321.075;false;13.202;319.785;528;865;865;865;18;847;249.403;binary;56.241;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;336.416;false;10.604;332.671;528;865;865;865;18;847;256.886;binary;64.459;0.029;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;320.776;false;13.753;319.451;528;865;865;865;18;847;244.377;binary;60.839;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;320.066;false;7.858;318.258;528;865;865;865;18;847;248.359;binary;60.969;0.092;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;328.474;false;9.536;327.371;528;865;865;865;18;847;256.338;binary;60.842;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;323.112;false;7.885;321.806;528;865;865;865;18;847;251.542;binary;61.577;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;323.069;false;13.216;321.685;528;865;865;865;18;847;249.796;binary;57.679;0.143;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;326.122;false;10.763;324.986;528;865;865;865;18;847;253.346;binary;59.672;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;321.273;false;10.248;318.161;528;865;865;865;18;847;245.419;binary;57.48;0.13;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;320.241;false;11.377;318.779;528;865;865;865;18;847;249.41;binary;56.288;0.107;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;313.236;false;11.261;311.922;528;865;865;865;18;847;244.269;binary;54.989;0.109;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;322.908;false;12.315;321.498;528;865;865;865;18;847;250.163;binary;57.906;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;321.471;false;7.859;318.845;528;865;865;865;18;847;245.619;binary;64.435;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;319.766;false;13.262;318.395;528;865;865;865;18;847;247.352;binary;57.299;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;321.832;false;9.384;317.979;528;865;865;865;18;847;250.455;binary;57.283;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;325.826;false;10.597;322.211;528;865;865;865;18;847;252.652;binary;58.15;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;323.871;false;14.194;322.501;528;865;865;865;18;847;250.604;binary;56.801;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;326.082;false;13.633;324.96;528;865;865;865;18;847;253.677;binary;56.667;0.029;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;318.555;false;13.236;317.453;528;865;865;865;18;847;245.507;binary;57.79;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;312.891;false;9.348;311.374;528;865;865;865;18;847;243.179;binary;57.544;0.085;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;320.203;false;10.741;318.907;528;865;865;865;18;847;246.479;binary;58.053;0.096;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;323.947;false;9.964;322.818;528;865;865;865;18;847;252.422;binary;59.278;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;323.572;false;13.561;322.492;528;865;865;865;18;847;251.232;binary;56.821;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;329.21;false;7.846;326.819;528;865;865;865;18;847;254.337;binary;63.264;0.103;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;324.257;false;13.534;322.677;528;865;865;865;18;847;250.763;binary;57.699;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;330.673;false;13.02;329.351;528;865;865;865;18;847;255.729;binary;59.936;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;330.141;false;11.643;328.661;528;865;865;865;18;847;257.497;binary;58.754;0.1;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;334.801;false;13.717;333.532;528;865;865;865;18;847;258.05;binary;60.916;0.096;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;330.342;false;12.961;328.952;528;865;865;865;18;847;253.688;binary;61.812;0.028;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;325.557;false;10.189;324.172;528;865;865;865;18;847;250.523;binary;62.746;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;332.265;false;12.159;330.276;528;865;865;865;18;847;255.335;binary;62.075;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;318.235;false;12.789;316.707;528;865;865;865;18;847;246.724;binary;56.484;0.039;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;328.611;false;7.74;327.092;528;865;865;865;18;847;255.621;binary;62.862;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;319.91;false;12.742;318.8;528;865;865;865;18;847;249.487;binary;56.087;0.032;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;329.294;false;7.908;327.912;528;865;865;865;18;847;257.873;binary;61.158;0.028;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;319.228;false;11.725;317.914;528;865;865;865;18;847;250.566;binary;54.739;0.029;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;319.955;false;11.538;318.74;528;865;865;865;18;847;251.193;binary;55.161;0.032;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;327.531;false;12.495;324.709;528;865;865;865;18;847;254.782;binary;56.655;0.029;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;316.772;false;11.514;315.377;528;865;865;865;18;847;244.41;binary;58.554;0.029;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;314.387;false;10.385;313.186;528;865;865;865;18;847;246.943;binary;54.928;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;324.391;false;7.886;321.842;528;865;865;865;18;847;249.589;binary;63.629;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;330.012;false;13.587;328.869;528;865;865;865;18;847;257.937;binary;56.836;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;322.56;false;13.39;321.272;528;865;865;865;18;847;250.005;binary;56.97;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;329.612;false;10.086;325.941;528;865;865;865;18;847;254.891;binary;60.1;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;332.757;false;12.977;331.536;528;865;865;865;18;847;257.658;binary;60.119;0.04;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;334.668;false;13.048;333.348;528;865;865;865;18;847;258.54;binary;61.079;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;364.15;false;7.694;362.935;528;865;865;865;18;847;295.784;binary;58.79;0.032;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;315.662;false;13.34;314.054;528;865;865;865;18;847;243.311;binary;56.884;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;324.122;false;11.144;320.809;528;865;865;865;18;847;249.126;binary;59.41;0.047;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;319.96;false;12.636;318.638;528;865;865;865;18;847;248.192;binary;56.649;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;327.057;false;12.005;324.325;528;865;865;865;18;847;255.788;binary;55.466;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;329.181;false;8.729;323.859;528;865;865;865;18;847;250.628;binary;63.062;0.046;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;328.245;false;9.178;326.899;528;865;865;865;18;847;252.166;binary;64.603;0.029;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;332.175;false;10.411;329.495;528;865;865;865;18;847;257.916;binary;60.608;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;333.193;false;8.042;330.902;528;865;865;865;18;847;261.032;binary;60.966;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;325.534;false;7.866;323.998;528;865;865;865;18;847;249.236;binary;65.912;0.074;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;337.779;false;12.317;336.668;528;865;865;865;18;847;261.133;binary;62.284;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;332.654;false;13.174;331.515;528;865;865;865;18;847;256.499;binary;61.214;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;323.813;false;7.92;322.654;528;865;865;865;18;847;247.907;binary;65.898;0.029;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;317.515;false;7.941;316.199;528;865;865;865;18;847;246.862;binary;60.636;0.056;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;332.441;false;9.64;331.301;528;865;865;865;18;847;260.565;binary;59.942;0.031;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;324.151;false;13.072;323.031;528;865;865;865;18;847;250.477;binary;58.654;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;323.57;false;12.97;321.94;528;865;865;865;18;847;253.094;binary;54.883;0.035;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;328.298;false;8.829;326.909;528;865;865;865;18;847;255.536;binary;61.543;0.029;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;334.518;false;9.918;333.405;528;865;865;865;18;847;258.95;binary;63.517;0.03;0;0;nill;0;0;10;
FAST;BRISK;BF;336x252;305x229;329.367;false;13.246;327.88;528;865;865;865;18;847;255.551;binary;58.331;0.03;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;252.09;false;5.766;250.953;282;487;487;487;50;437;224.71;binary;19.442;0.161;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;259.518;false;6.222;258.225;282;487;487;487;50;437;232.301;binary;18.75;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;258.736;false;9.769;257.373;282;487;487;487;50;437;223.738;binary;23.436;0.03;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;256.052;false;3.976;254.273;282;487;487;487;50;437;227.593;binary;21.648;0.308;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;249.213;false;4.203;247.821;282;487;487;487;50;437;216.676;binary;25.859;0.065;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;252.681;false;4.109;251.406;282;487;487;487;50;437;224.111;binary;22.522;0.03;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;248.636;false;5.139;247.351;282;487;487;487;50;437;220.018;binary;21.4;0.03;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;252.884;false;3.995;251.583;282;487;487;487;50;437;225.425;binary;21.612;0.029;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;245.845;false;6.524;244.656;282;487;487;487;50;437;219.42;binary;18.189;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;257.142;false;6.859;255.832;282;487;487;487;50;437;223.192;binary;24.948;0.03;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;249.321;false;5.018;245.592;282;487;487;487;50;437;220.514;binary;19.439;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;238.611;false;3.926;237.5;282;487;487;487;50;437;213.193;binary;19.815;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;247.46;false;4.053;246.23;282;487;487;487;50;437;220.279;binary;21.269;0.039;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;257.276;false;4.128;255.928;282;487;487;487;50;437;228.144;binary;23.194;0.03;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;256.867;false;4.005;255.722;282;487;487;487;50;437;229.342;binary;21.798;0.032;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;259.198;false;4.797;256.667;282;487;487;487;50;437;226.74;binary;24.686;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;250.032;false;5.958;248.677;282;487;487;487;50;437;222.068;binary;19.922;0.03;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;250.623;false;4.984;247.317;282;487;487;487;50;437;220.601;binary;20.839;0.037;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;252.967;false;4.032;251.817;282;487;487;487;50;437;224.718;binary;22.418;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;254.611;false;6.102;253.39;282;487;487;487;50;437;226.584;binary;20.104;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;253.686;false;5.338;249.85;282;487;487;487;50;437;222.471;binary;21.127;0.059;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;249.874;false;4.16;248.756;282;487;487;487;50;437;221.312;binary;22.872;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;250.034;false;4.051;248.107;282;487;487;487;50;437;222.022;binary;21.378;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;258.674;false;9.458;257.412;282;487;487;487;50;437;230.85;binary;16.443;0.03;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;251.991;false;9.269;250.556;282;487;487;487;50;437;219.248;binary;21.144;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;254.909;false;5.002;253.606;282;487;487;487;50;437;226.602;binary;21.241;0.03;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;262.595;false;7.24;260.401;282;487;487;487;50;437;227.667;binary;24.673;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;254.164;false;8.894;252.88;282;487;487;487;50;437;221.656;binary;18.817;0.03;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;247.322;false;5.956;246.051;282;487;487;487;50;437;219.381;binary;20.104;0.03;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;248.29;false;5.171;244.46;282;487;487;487;50;437;217.244;binary;21.426;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;252.333;false;3.905;250.994;282;487;487;487;50;437;225.407;binary;21.112;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;250.349;false;4.95;247.753;282;487;487;487;50;437;220.753;binary;21.147;0.045;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;252.891;false;8.286;251.272;282;487;487;487;50;437;223.693;binary;18.522;0.033;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;251.064;false;3.971;249.731;282;487;487;487;50;437;224.449;binary;20.706;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;253.24;false;8.724;251.587;282;487;487;487;50;437;221.552;binary;20.723;0.042;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;252.016;false;3.909;250.858;282;487;487;487;50;437;226.446;binary;19.945;0.03;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;256.782;false;9.186;252.917;282;487;487;487;50;437;226.751;binary;16.198;0.083;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;257.885;false;5.614;256.772;282;487;487;487;50;437;230.566;binary;19.884;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;248.112;false;4.16;246.988;282;487;487;487;50;437;222.536;binary;19.72;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;258.919;false;8.977;257.698;282;487;487;487;50;437;229.559;binary;16.239;0.062;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;249.651;false;5.116;248.54;282;487;487;487;50;437;222.044;binary;20.699;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;248.475;false;3.941;247.355;282;487;487;487;50;437;223.188;binary;19.546;0.041;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;253.042;false;9.254;251.628;282;487;487;487;50;437;224.579;binary;16.827;0.092;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;243.432;false;9.388;242.299;282;487;487;487;50;437;215.294;binary;16.589;0.034;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;250.354;false;10.458;249.002;282;487;487;487;50;437;220.069;binary;16.475;0.166;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;240.208;false;3.919;238.912;282;487;487;487;50;437;212.829;binary;21.267;0.038;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;283.801;false;4.042;281.197;282;487;487;487;50;437;253.424;binary;22.722;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;262.833;false;4.017;261.7;282;487;487;487;50;437;232.828;binary;24.38;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;258.054;false;4.041;256.935;282;487;487;487;50;437;229.844;binary;22.394;0.03;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;233.727;false;3.892;232.127;282;487;487;487;50;437;211.2;binary;16.371;0.057;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;268.323;false;4.121;266.913;282;487;487;487;50;437;238.452;binary;23.35;0.032;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;244.67;false;7.772;243.391;282;487;487;487;50;437;216.31;binary;18.508;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;246.967;false;3.949;245.791;282;487;487;487;50;437;220.486;binary;20.579;0.03;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;250.929;false;3.995;249.592;282;487;487;487;50;437;224.642;binary;20.396;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;247.631;false;9.693;246.236;282;487;487;487;50;437;219.293;binary;16.666;0.03;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;252.957;false;9.504;251.618;282;487;487;487;50;437;222.071;binary;18.756;0.03;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;254.448;false;8.323;253.119;282;487;487;487;50;437;220.109;binary;23.565;0.108;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;254.256;false;3.945;253.028;282;487;487;487;50;437;224.747;binary;23.478;0.14;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;251.899;false;4.08;250.775;282;487;487;487;50;437;224.308;binary;21.901;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;252.589;false;3.936;251.466;282;487;487;487;50;437;224.931;binary;22.181;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;258.735;false;5.702;257.625;282;487;487;487;50;437;228.869;binary;22.195;0.032;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;247.861;false;5.027;244.407;282;487;487;487;50;437;214.8;binary;24.073;0.047;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;252.306;false;3.992;251.1;282;487;487;487;50;437;224.694;binary;22.006;0.032;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;253.038;false;7.454;249.68;282;487;487;487;50;437;217.857;binary;23.617;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;257.008;false;4.08;250.526;282;487;487;487;50;437;223.86;binary;22.055;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;258.079;false;9.318;256.864;282;487;487;487;50;437;230.3;binary;16.536;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;255.699;false;9.649;254.41;282;487;487;487;50;437;227.041;binary;17.147;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;251.259;false;3.948;250.137;282;487;487;487;50;437;224.088;binary;21.69;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;251.578;false;4;250.349;282;487;487;487;50;437;224.086;binary;21.646;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;252.193;false;9.436;251.096;282;487;487;487;50;437;224.747;binary;16.276;0.031;0;0;nill;0;0;10;
FAST;FREAK;BF;336x252;305x229;257.011;false;3.907;255.691;282;487;487;487;50;437;229.683;binary;21.365;0.054;0;0;nill;0;0;10;
