Detector;Extractor;Matcher;InputResolution;ProcessingResolution;DisplayFunction(ms);ObjectFound;AnalyzeSceneFrame(ms);AnalyzerProcess(ms);SceneKeypoints;ObjectKeypoints;GoodSceneKeypoints;GoodTrainKeypoints;Inliers;Outliers;InliersCalc(ms);DescriptorType;MatchingDescriptors(ms);PerspectiveTransform(ms);TrackerInitialize(ms);TrackerCorners;isInImage;isObjectInsideImage(ms);TrackingProcess(ms);Deviation;
FAST;BRISK;Flann;336x252;305x229;69.163;false;3.136;68.907;528;865;835;835;18;817;51.645;binary;14.035;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;64.067;false;2.692;63.81;528;865;835;835;20;815;50.955;binary;10.09;0.004;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;63.414;false;2.827;63.088;528;865;831;831;16;815;50.399;binary;9.788;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;62.945;false;2.659;62.694;528;865;829;829;14;815;50.067;binary;9.896;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;66.95;false;2.688;66.701;528;865;825;825;16;809;49.645;binary;14.259;0.004;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;65.88;false;3.063;65.633;528;865;827;827;18;809;50.255;binary;12.208;0.007;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;62.916;false;2.713;62.675;528;865;818;818;16;802;50.897;binary;8.999;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;65.209;false;3.089;64.974;528;865;826;826;19;807;50.719;binary;11.085;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;63.915;false;2.672;63.653;528;865;820;820;19;801;51.349;binary;9.535;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;73.687;false;2.785;73.434;528;865;822;822;20;802;52.142;binary;18.405;0.008;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;62.906;false;2.694;62.631;528;865;805;805;16;789;50.077;binary;9.784;0.004;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;67.222;false;2.63;66.975;528;865;843;843;21;822;54.36;binary;9.916;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;63.693;false;2.627;63.447;528;865;822;822;16;806;50.008;binary;10.733;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;67.656;false;2.706;67.405;528;865;835;835;18;817;49.888;binary;14.73;0.004;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;63.987;false;3.265;63.732;528;865;829;829;14;815;49.458;binary;10.917;0.004;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;61.303;false;2.711;61.062;528;865;818;818;14;804;48.997;binary;9.289;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;60.11;false;2.709;59.864;528;865;818;818;18;800;47.669;binary;9.426;0.002;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;66.196;false;2.691;65.925;528;865;826;826;17;809;52.567;binary;10.562;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;60.882;false;2.685;60.637;528;865;822;822;23;799;48.631;binary;9.255;0.002;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;61.057;false;2.676;60.809;528;865;834;834;18;816;48.76;binary;9.308;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;60.429;false;2.686;60.184;528;865;823;823;20;803;47.85;binary;9.584;0.001;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;64.346;false;2.866;64.002;528;865;823;823;16;807;48.375;binary;12.654;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;64.044;false;2.689;63.798;528;865;811;811;14;797;51.274;binary;9.765;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;61.283;false;2.788;61.038;528;865;818;818;15;803;49.001;binary;9.186;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;61.64;false;2.891;61.395;528;865;795;795;14;781;47.737;binary;10.693;0.002;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;64.076;false;2.654;63.808;528;865;813;813;17;796;49.958;binary;11.088;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;60.057;false;2.673;59.815;528;865;818;818;17;801;47.785;binary;9.297;0.002;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;69.43;false;2.881;69.182;528;865;830;830;18;812;49.655;binary;16.567;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;60.341;false;2.654;60.092;528;865;833;833;19;814;47.978;binary;9.398;0.002;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;61.727;false;2.653;61.481;528;865;839;839;15;824;47.934;binary;10.82;0.002;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;62.045;false;2.683;61.799;528;865;817;817;17;800;49.443;binary;9.601;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;60.556;false;2.68;60.307;528;865;836;836;16;820;47.769;binary;9.798;0.002;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;60.297;false;2.731;60.052;528;865;833;833;15;818;47.961;binary;9.297;0.002;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;60.683;false;2.715;60.434;528;865;812;812;17;795;48.604;binary;9.047;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;60.926;false;2.701;60.677;528;865;823;823;16;807;48.328;binary;9.584;0.002;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;63.328;false;2.709;63.082;528;865;828;828;16;812;48.159;binary;12.141;0.002;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;59.906;false;2.699;59.654;528;865;817;817;15;802;47.779;binary;9.119;0.002;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;60.082;false;2.651;59.836;528;865;824;824;18;806;47.977;binary;9.143;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;60.805;false;2.821;60.569;528;865;808;808;22;786;48.58;binary;9.097;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;64.728;false;2.793;64.47;528;865;827;827;15;812;52.348;binary;9.263;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;60.423;false;2.689;60.176;528;865;827;827;12;815;48.026;binary;9.398;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;61.266;false;2.667;61.014;528;865;825;825;17;808;48.652;binary;9.615;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;64.183;false;2.711;63.934;528;865;823;823;18;805;51.794;binary;9.334;0.015;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;63.964;false;3.075;63.634;528;865;835;835;20;815;48.098;binary;12.387;0.002;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;59.781;false;2.674;59.525;528;865;816;816;19;797;47.672;binary;9.12;0.002;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;61.643;false;2.661;61.399;528;865;830;830;17;813;48.026;binary;10.633;0.002;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;63.401;false;2.628;63.121;528;865;818;818;17;801;48.027;binary;12.394;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;62.963;false;2.682;62.708;528;865;829;829;25;804;50.175;binary;9.781;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;61.418;false;2.654;61.172;528;865;826;826;18;808;48.028;binary;10.418;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;64.21;false;2.656;63.962;528;865;823;823;17;806;47.904;binary;13.331;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;60.765;false;2.767;60.52;528;865;835;835;19;816;47.963;binary;9.731;0.002;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;61.148;false;2.961;60.897;528;865;834;834;17;817;48.271;binary;9.595;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;60.114;false;2.706;59.868;528;865;812;812;18;794;47.755;binary;9.345;0.002;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;60.792;false;2.696;60.551;528;865;828;828;25;803;48.644;binary;9.146;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;64.208;false;2.656;63.954;528;865;816;816;20;796;47.968;binary;13.258;0.002;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;67.853;false;2.661;67.605;528;865;830;830;13;817;51.86;binary;13.009;0.003;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;69.651;false;2.828;69.409;528;865;822;822;14;808;51.26;binary;15.211;0.005;0;0;nill;0;0;10;
FAST;BRISK;Flann;336x252;305x229;68.863;false;2.843;68.534;528;865;800;800;17;783;51.085;binary;14.508;0.005;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.269;false;0.879;51.047;282;487;437;437;48;389;44.853;binary;5.254;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.143;false;0.878;50.909;282;487;448;448;42;406;44.784;binary;5.191;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;56.397;false;0.85;56.121;282;487;438;438;39;399;50.202;binary;4.994;0.009;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;53.454;false;0.849;53.209;282;487;450;450;48;402;47.015;binary;5.279;0.004;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.713;false;0.859;50.453;282;487;429;429;38;391;44.4;binary;5.14;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;53.189;false;0.876;52.946;282;487;442;442;37;405;46.962;binary;5.053;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.28;false;0.846;51.036;282;487;449;449;42;407;44.774;binary;5.36;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.06;false;0.848;50.819;282;487;453;453;46;407;44.992;binary;4.927;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;53.47;false;0.846;53.209;282;487;439;439;43;396;47.413;binary;4.88;0.004;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;52.284;false;1.124;51.994;282;487;461;461;35;426;44.989;binary;5.781;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.71;false;0.849;50.461;282;487;443;443;45;398;44.457;binary;5.101;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;53.837;false;0.889;53.591;282;487;441;441;38;403;46.282;binary;6.35;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;52.103;false;0.847;51.861;282;487;444;444;42;402;45.695;binary;5.259;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.906;false;0.849;51.659;282;487;448;448;44;404;45.689;binary;5.063;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;56.992;false;0.846;56.752;282;487;448;448;47;401;49.13;binary;6.699;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.402;false;0.905;51.143;282;487;435;435;47;388;44.666;binary;5.51;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.052;false;0.889;50.807;282;487;458;458;43;415;44.559;binary;5.304;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;53.552;false;0.893;53.3;282;487;443;443;47;396;47.003;binary;5.341;0.004;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;56.819;false;0.866;56.589;282;487;443;443;37;406;49.492;binary;6.161;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.318;false;0.963;51.076;282;487;450;450;45;405;44.966;binary;5.084;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.638;false;0.903;50.395;282;487;440;440;47;393;44.485;binary;4.957;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;54.856;false;0.847;54.609;282;487;451;451;41;410;48.609;binary;5.098;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;53.21;false;0.846;52.964;282;487;429;429;42;387;46.536;binary;5.519;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;53.753;false;0.863;53.521;282;487;456;456;46;410;46.728;binary;5.863;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;52.082;false;0.883;51.825;282;487;451;451;42;409;45.791;binary;5.089;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.86;false;0.898;50.615;282;487;436;436;34;402;44.728;binary;4.93;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;53.02;false;0.873;52.786;282;487;449;449;37;412;46.883;binary;4.972;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;52.094;false;0.846;51.85;282;487;448;448;47;401;45.491;binary;5.452;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.945;false;0.875;50.696;282;487;445;445;36;409;44.469;binary;5.298;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.979;false;0.877;50.747;282;487;453;453;40;413;44.673;binary;5.141;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.159;false;0.88;50.911;282;487;461;461;41;420;44.805;binary;5.171;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;52.004;false;0.879;51.756;282;487;443;443;45;398;45.884;binary;4.937;0.004;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.868;false;0.85;50.622;282;487;451;451;34;417;44.707;binary;5.011;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;55.309;false;0.929;55.069;282;487;457;457;42;415;46.215;binary;7.846;0.004;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;82.788;false;1.42;82.439;282;487;458;458;42;416;71.882;binary;9.042;0.005;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;64.295;false;1.468;63.942;282;487;443;443;39;404;51.976;binary;10.413;0.004;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;53.175;false;0.917;52.933;282;487;434;434;42;392;45.985;binary;5.961;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.986;false;0.874;50.751;282;487;452;452;40;412;44.577;binary;5.25;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.029;false;0.849;50.786;282;487;456;456;45;411;44.631;binary;5.243;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.916;false;0.849;51.658;282;487;446;446;38;408;45.691;binary;5.063;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;53.022;false;0.846;52.781;282;487;458;458;47;411;45.45;binary;6.416;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;54.537;false;0.915;54.301;282;487;442;442;50;392;44.774;binary;8.544;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.594;false;0.849;50.328;282;487;437;437;47;390;44.529;binary;4.898;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.664;false;0.879;50.418;282;487;453;453;42;411;44.515;binary;4.974;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.731;false;0.881;51.486;282;487;454;454;42;412;45.408;binary;5.141;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.445;false;0.849;51.195;282;487;441;441;46;395;45.173;binary;5.115;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.819;false;0.974;51.575;282;487;459;459;45;414;45.118;binary;5.421;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.537;false;0.872;50.292;282;487;438;438;32;406;44.369;binary;5.001;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.164;false;0.873;50.918;282;487;446;446;34;412;44.564;binary;5.423;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;52.17;false;0.865;51.927;282;487;441;441;47;394;45.892;binary;5.106;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.773;false;0.87;50.53;282;487;459;459;44;415;44.506;binary;5.104;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;52.934;false;1.039;52.695;282;487;457;457;46;411;45.825;binary;5.761;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.88;false;0.882;51.629;282;487;440;440;49;391;45.428;binary;5.26;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.224;false;0.873;50.975;282;487;433;433;44;389;44.815;binary;5.23;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.791;false;0.873;51.544;282;487;437;437;45;392;45.187;binary;5.423;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.903;false;0.873;51.654;282;487;451;451;51;400;45.552;binary;5.173;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.769;false;0.881;50.524;282;487;453;453;44;409;44.713;binary;4.873;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.435;false;0.889;50.177;282;487;436;436;43;393;44.335;binary;4.902;0.001;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;54.719;false;0.85;54.475;282;487;446;446;47;399;48.478;binary;5.091;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;52.042;false;0.849;51.794;282;487;429;429;47;382;45.493;binary;5.391;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;52.304;false;0.895;52.038;282;487;463;463;46;417;45.723;binary;5.359;0.004;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.975;false;0.851;50.717;282;487;447;447;48;399;44.576;binary;5.225;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.049;false;0.872;50.793;282;487;441;441;51;390;44.497;binary;5.366;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.982;false;0.848;50.738;282;487;448;448;47;401;44.865;binary;4.972;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;52.063;false;0.845;51.818;282;487;454;454;39;415;45.979;binary;4.937;0.004;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.298;false;0.848;51.057;282;487;445;445;42;403;45.094;binary;5.059;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.443;false;0.849;50.202;282;487;451;451;39;412;44.363;binary;4.942;0.001;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.856;false;0.849;50.617;282;487;453;453;41;412;44.576;binary;5.142;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;54.586;false;0.849;54.348;282;487;446;446;42;404;48.348;binary;5.095;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.9;false;1.029;51.653;282;487;441;441;47;394;45.441;binary;5.126;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.825;false;0.851;51.579;282;487;448;448;49;399;45.084;binary;5.58;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.94;false;0.878;51.676;282;487;456;456;46;410;45.524;binary;5.214;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.203;false;0.884;50.95;282;487;437;437;40;397;44.635;binary;5.369;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;52.777;false;0.85;52.528;282;487;451;451;41;410;46.479;binary;5.144;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;53.405;false;0.909;53.164;282;487;429;429;52;377;45.047;binary;7.142;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.234;false;0.847;50.988;282;487;440;440;44;396;44.993;binary;5.087;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.957;false;0.849;50.713;282;487;436;436;41;395;44.557;binary;5.247;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;52.355;false;0.861;52.108;282;487;458;458;53;405;45.717;binary;5.469;0.004;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;52.222;false;0.92;51.982;282;487;449;449;55;394;44.97;binary;6.013;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.867;false;0.85;50.623;282;487;453;453;50;403;44.591;binary;5.131;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.662;false;0.847;51.417;282;487;441;441;33;408;45.527;binary;4.988;0.004;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.719;false;0.848;50.474;282;487;448;448;44;404;44.547;binary;5.027;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.071;false;0.848;50.828;282;487;434;434;44;390;44.963;binary;4.965;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.446;false;0.848;51.202;282;487;448;448;45;403;45.385;binary;4.914;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.125;false;0.85;50.88;282;487;431;431;41;390;44.907;binary;5.058;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.715;false;0.875;50.472;282;487;454;454;55;399;44.521;binary;5.026;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.909;false;0.874;50.665;282;487;442;442;45;397;44.512;binary;5.221;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;52.216;false;0.878;51.967;282;487;452;452;37;415;46;binary;5.032;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.886;false;0.89;51.639;282;487;446;446;47;399;45.543;binary;5.146;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.091;false;0.848;50.845;282;487;440;440;40;400;44.942;binary;4.998;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;53.22;false;0.852;52.972;282;487;437;437;44;393;46.899;binary;5.163;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.938;false;0.873;50.69;282;487;444;444;52;392;44.247;binary;5.515;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.818;false;0.872;50.572;282;487;449;449;37;412;44.633;binary;5.013;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;52.104;false;0.873;51.86;282;487;446;446;49;397;45.008;binary;5.889;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;52.356;false;0.846;52.082;282;487;427;427;48;379;46.122;binary;5.057;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.744;false;0.873;50.498;282;487;449;449;51;398;44.587;binary;4.984;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.947;false;0.872;51.7;282;487;444;444;49;395;45.77;binary;4.999;0.003;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;50.944;false;0.848;50.698;282;487;448;448;40;408;44.601;binary;5.189;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.386;false;0.917;51.148;282;487;435;435;39;396;44.341;binary;5.829;0.002;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.186;false;0.874;50.933;282;487;454;454;43;411;44.987;binary;5;0.006;0;0;nill;0;0;10;
FAST;FREAK;Flann;336x252;305x229;51.437;false;1.028;51.091;282;487;452;452;38;414;44.905;binary;5.095;0.003;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;72.847;true;27.95;72.582;157;161;133;133;22;111;42.447;binary;2.133;0.003;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;69.609;true;25.741;69.348;157;161;141;141;24;117;41.414;binary;2.147;0.002;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;70.42;false;26.391;70.175;157;161;142;142;10;132;41.369;binary;2.364;0.002;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;72.775;true;27.101;72.501;157;161;147;147;23;124;43.205;binary;2.14;0.003;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;69.879;true;25.653;69.614;157;161;144;144;12;132;41.669;binary;2.24;0.003;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;71.546;true;26.225;71.276;157;161;140;140;24;116;42.467;binary;2.521;0.003;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;74.155;true;26.765;73.848;157;161;138;138;18;120;43.076;binary;3.917;0.002;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;72.313;true;26.399;72.037;157;161;139;139;23;116;43.278;binary;2.302;0.003;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;71.207;true;26.055;70.918;157;161;135;135;25;110;42.324;binary;2.474;0.003;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;80.81;true;36.157;80.493;157;161;142;142;16;126;41.686;binary;2.589;0.004;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;71.396;true;26.942;71.089;157;161;135;135;13;122;41.865;binary;2.227;0.003;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;72.198;true;26.229;71.89;157;161;130;130;18;112;43.301;binary;2.303;0.003;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;69.7;true;25.68;69.425;157;161;136;136;12;124;41.377;binary;2.314;0.002;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;70.862;true;26.188;70.599;157;161;139;139;24;115;42.033;binary;2.321;0.002;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;72.001;true;26.214;71.729;157;161;137;137;13;124;41.904;binary;3.542;0.004;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;69.995;true;25.629;69.722;157;161;135;135;24;111;41.885;binary;2.156;0.003;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;71.636;true;26.203;71.363;157;161;138;138;13;125;42.807;binary;2.292;0.003;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;72.483;false;26.707;72.231;157;161;135;135;10;125;43.185;binary;2.279;0.003;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;72.984;true;28.001;72.71;157;161;134;134;16;118;41.786;binary;2.855;0.002;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;70.457;true;26.341;70.179;157;161;139;139;18;121;41.454;binary;2.333;0.002;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;72.307;true;26.217;72.021;157;161;137;137;13;124;43.384;binary;2.364;0.004;0;0;nill;0;0;10;
FAST;AKAZE;Flann;336x252;305x229;73.349;false;29.108;73.113;157;161;138;138;9;129;41.599;binary;2.356;0;0;0;nill;0;0;10;
